stage,scene_type,scene,classes_present
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002129_2014-06-25_21-11-05_260595134347_rgbf000089-resize,picture|pillow|bed|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002130_2014-06-25_21-11-34_260595134347_rgbf000093-resize,chair|desk|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize,chair|table|window|cabinet|box|pillow|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002135_2014-06-25_21-17-43_260595134347_rgbf000087-resize,door|picture|bed|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002136_2014-06-25_21-18-03_260595134347_rgbf000109-resize,chair|window|lamp|pillow|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002137_2014-06-25_21-18-19_260595134347_rgbf000081-resize,chair|desk|lamp|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002138_2014-06-25_21-18-40_260595134347_rgbf000110-resize,chair|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002155_2014-06-27_23-53-55_260595134347_rgbf000209-resize,chair|pillow|bottle|bag|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002156_2014-06-27_23-54-19_260595134347_rgbf000104-resize,lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002157_2014-06-27_23-54-44_260595134347_rgbf000085-resize,chair|door|lamp|pillow|curtain|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002163_2014-06-27_23-56-39_260595134347_rgbf000121-resize,chair|pillow
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002491_2014-05-25_16-27-22_094959634447_rgbf000100-resize,window|paper|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002492_2014-05-25_16-28-39_094959634447_rgbf000140-resize,window|book|paper|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002493_2014-05-25_16-31-17_094959634447_rgbf000139-resize,table|lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002494_2014-05-25_16-49-56_094959634447_rgbf000084-resize,door|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002495_2014-05-25_16-50-43_094959634447_rgbf000100-resize,chair|desk|box|book|pillow|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002496_2014-05-25_16-51-16_094959634447_rgbf000101-resize,lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002498_2014-05-25_16-53-23_094959634447_rgbf000785-resize,lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002499_2014-05-25_16-55-43_094959634447_rgbf000208-resize,chair|window|desk|box|book|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002500_2014-05-25_16-57-02_094959634447_rgbf000632-resize,pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002756_2014-06-22_19-10-49_094959634447_rgbf000052-resize,chair|window|shelf|desk|picture|book|pillow|curtain|bottle|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002757_2014-06-22_19-11-06_094959634447_rgbf000044-resize,chair|window|shelf|desk|box|book|paper|pillow|curtain|bottle|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize,chair|table|window|shelf|box|curtain|keyboard
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002759_2014-06-22_19-11-37_094959634447_rgbf000059-resize,chair|window|shelf|desk|box|picture|book|paper|pillow|curtain|bottle|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002760_2014-06-22_19-12-02_094959634447_rgbf000049-resize,chair|table|window|shelf|pillow|bed|curtain|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002761_2014-06-22_19-12-21_094959634447_rgbf000056-resize,chair|door|desk|box|pillow|bed|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002762_2014-06-22_19-12-42_094959634447_rgbf000075-resize,door|cabinet|shelf|desk|pillow
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,chair|table|box|paper|pillow|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002764_2014-06-22_19-13-43_094959634447_rgbf000068-resize,chair|desk|box|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002765_2014-06-22_19-18-12_094959634447_rgbf000071-resize,chair|window|shelf|desk|box|book|pillow|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002766_2014-06-22_19-18-39_094959634447_rgbf000059-resize,curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002771_2014-06-22_19-22-07_094959634447_rgbf000046-resize,chair|window|shelf|desk|box|book|paper|pillow|curtain|bottle|keyboard|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002842_2014-05-29_20-37-21_094959634447_rgbf000075-resize,table|door|shelf|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002843_2014-05-29_20-37-49_094959634447_rgbf000150-resize,chair|shelf|desk|book
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002844_2014-05-29_20-38-18_094959634447_rgbf000075-resize,chair|table|box|bed|curtain|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002845_2014-05-29_20-38-49_094959634447_rgbf000095-resize,chair|shelf
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002846_2014-05-29_21-05-03_094959634447_rgbf000150-resize,chair|table|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002917_2014-06-07_22-24-37_094959634447_rgbf000151-resize,chair|desk|pillow|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002918_2014-06-07_22-26-00_094959634447_rgbf000150-resize,cabinet|book
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003094_2014-06-24_21-02-37_094959634447_rgbf000070-resize,shelf|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003095_2014-06-24_21-03-03_094959634447_rgbf000069-resize,box|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003096_2014-06-24_21-03-34_094959634447_rgbf000070-resize,chair|desk|bed|curtain|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003097_2014-06-24_21-03-54_094959634447_rgbf000066-resize,desk|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003098_2014-06-24_21-04-20_094959634447_rgbf000067-resize,door|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003099_2014-06-24_21-04-53_094959634447_rgbf000076-resize,desk|pillow|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003100_2014-06-24_21-05-11_094959634447_rgbf000009-resize,door|shelf|book|paper|pillow|curtain|bottle|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003102_2014-06-24_21-05-50_094959634447_rgbf000070-resize,pillow|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003649_2014-05-24_13-58-23_094959634447_rgbf000100-resize,chair|shelf|book|lamp|pillow|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003654_2014-05-24_14-01-37_094959634447_rgbf000100-resize,chair|table|book|pillow|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003667_2014-05-24_21-12-45_094959634447_rgbf000100-resize,chair|table|shelf|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003668_2014-05-24_21-13-30_094959634447_rgbf000100-resize,chair|table|shelf|desk|pillow|bed|curtain|bottle|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003669_2014-05-24_21-13-51_094959634447_rgbf000100-resize,door|shelf|curtain|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003670_2014-05-24_21-14-32_094959634447_rgbf000101-resize,chair|desk|box|book|paper|pillow|bed|bottle|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003671_2014-05-24_21-14-50_094959634447_rgbf000099-resize,chair|desk|book|paper|pillow|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003672_2014-05-24_21-15-12_094959634447_rgbf000101-resize,chair|window|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003673_2014-05-24_21-15-31_094959634447_rgbf000067-resize,chair|window|shelf|book|bed|curtain|bottle|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003674_2014-05-24_21-16-29_094959634447_rgbf000100-resize,chair|table|book|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003675_2014-05-24_21-16-46_094959634447_rgbf000100-resize,chair|table|window|door|box|book|bottle|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003676_2014-05-24_21-17-13_094959634447_rgbf000100-resize,chair|desk|book|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003677_2014-05-24_21-17-32_094959634447_rgbf000101-resize,chair|table|box|pillow|bed|curtain|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003678_2014-05-24_21-17-51_094959634447_rgbf000101-resize,table|pillow|curtain|bottle|bag|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003679_2014-05-24_21-18-09_094959634447_rgbf000101-resize,chair|window|desk|pillow|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003680_2014-05-24_21-18-35_094959634447_rgbf000100-resize,chair|door|desk|paper|pillow
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003681_2014-05-24_21-18-59_094959634447_rgbf000100-resize,chair|table|window|desk|box|pillow|bed|bottle|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003682_2014-05-24_21-19-18_094959634447_rgbf000101-resize,chair|table|window|pillow|bed|curtain|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0012288-000532169006,pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0012366-000534770020,window|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0010256-001176505981,window|door
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0010601-001188083008,chair|table
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0010681-001190786987,chair|picture
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0010839-001196109009,chair|cabinet|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0011312-001212147949,light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0011706-001225423950,
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0015158-001341873047,book|lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0016227-001377858032,door|lamp|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0016687-001393423950,pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0017012-001404517944,chair|table|window|door|book
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0017161-001409526001,chair|table|window|shelf|box
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0000015-000000540857,window|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0000364-000014617577,chair|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0000716-000029867357,shelf|bed|bag|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0008848-000376623893,window|door|bed|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0009111-000388019333,window
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0010616-000452336537,window|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0011512-000492187061,window|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0011587-000495672725,window|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0011894-000509179673,window|door|shelf|bottle
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0012754-000547153301,window|door|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0013735-000590020265,chair|picture|lamp|pillow
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0014061-000603862373,window
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor2-1\0000164-000005494705,chair|pillow|bed|monitor|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor2-1\0000280-000009382561,table|window|door|pillow|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor2-1\0000485-000016286857,table|window|door|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor2-1\0001236-000041759017,door|shelf|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0000008-000000324721,chair|table|window|box|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0000315-000012893221,chair|table|window|box|book|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0000807-000033472045,table|window|book|lamp|monitor|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0001362-000057570049,box
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0001576-000066753433,door
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0001803-000077344489,desk|book|lamp
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0002725-000116658757,chair|table|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0002997-000128020681,window|paper
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0003302-000140823793,shelf|box|book|lamp
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0004253-000182551213,table|window|paper|sofa
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0008289-000353549845,door|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_2012_oct_19_scan1\0008462-000360521173,window|pillow|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0002467-000108460136,table|door|book|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0003770-000165135692,chair|table|box|paper|lamp|pillow|bed|curtain|bottle|cup
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0004772-000210047132,chair|table|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0011995-000523019540,bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0012324-000537096260,door|cabinet|box|paper|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0012796-000557909696,door|box|book
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_bksh\home_bksh_oct_30_2012_scan2_erika\0013841-000603826616,book|paper
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0000516-000021550788,window|picture|lamp|pillow|bed|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0000671-000028354536,window|door|shelf|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0000864-000036163764,chair|door|lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0002496-000104000148,window|desk|lamp|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0002668-000111206088,lamp|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0003087-000128701440,window|bed|bag
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0000040-000253645004,door|bed|bag|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0000226-000265071014,pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0000911-000305527008,box|bed|curtain|mirror
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0001126-000318513000,window|counter
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0001305-000329790009,window|door|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0001447-000339665009,lamp|pillow|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_lowres_2012_july_14\0002018-000438470001,table|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan3_2012_july_9\0000479-003197520020,table|lamp|pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan3_2012_july_9\0000681-003300541016,door|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan4_2012_july_29\0003068-000398584991,lamp|pillow
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan5_2012_aug_20\0006889-000382963013,pillow|bed
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0000911-000030499560,table|pillow|bed|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0001166-000039046140,window|light
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0002478-000083019132,book|pillow|curtain
Stage 3 – Bedroom,bedroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0003205-000107385264,door|bed
