stage,scene_type,scene,classes_present
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001084_2014-06-08_22-36-57_260595134347_rgbf000145-resize,chair|door|cabinet
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001085_2014-06-08_22-40-11_260595134347_rgbf000051-resize,chair|table|window|door|desk|box|book|lamp|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001086_2014-06-08_22-41-24_260595134347_rgbf000101-resize,chair|table|window|box|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001087_2014-06-08_22-41-42_260595134347_rgbf000116-resize,chair|table
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001088_2014-06-08_22-43-33_260595134347_rgbf000110-resize,chair|table|cabinet|box|picture|paper|sofa|monitor|bottle|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001089_2014-06-08_22-43-50_260595134347_rgbf000088-resize,chair|table|window|shelf|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001095_2014-06-15_17-41-45_260595134347_rgbf000240-resize,chair|table|window|paper|lamp|monitor|bottle|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001096_2014-06-15_17-42-27_260595134347_rgbf000136-resize,chair|table|window|door|paper|lamp|monitor|curtain|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001261_2014-06-16_16-08-11_260595134347_rgbf000047-resize,desk|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001262_2014-06-16_16-08-25_260595134347_rgbf000072-resize,chair|door|shelf|desk|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001265_2014-06-16_16-10-39_260595134347_rgbf000091-resize,cabinet|lamp|monitor|bottle|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001267_2014-06-16_16-11-23_260595134347_rgbf000061-resize,chair|table|cabinet|shelf|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001268_2014-06-16_16-11-51_260595134347_rgbf000095-resize,chair|table|door|cabinet|book
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001269_2014-06-16_16-12-07_260595134347_rgbf000060-resize,chair
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001270_2014-06-16_16-13-43_260595134347_rgbf000085-resize,chair|table|cabinet
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001272_2014-06-16_16-14-31_260595134347_rgbf000076-resize,chair|table|door
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001273_2014-06-16_16-14-48_260595134347_rgbf000140-resize,chair|table|shelf|paper|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001274_2014-06-16_16-15-09_260595134347_rgbf000096-resize,chair|table|window|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001275_2014-06-16_16-15-27_260595134347_rgbf000250-resize,chair|window
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001276_2014-06-16_16-15-52_260595134347_rgbf000134-resize,chair|table|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001277_2014-06-16_16-16-25_260595134347_rgbf000096-resize,chair|table|desk|box|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001279_2014-06-16_16-17-27_260595134347_rgbf000010-resize,chair|window|desk|picture|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001286_2014-06-16_16-24-19_260595134347_rgbf000118-resize,chair|cabinet|shelf|box|book|monitor|counter|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001287_2014-06-16_16-24-42_260595134347_rgbf000113-resize,chair|table|door|box|paper|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001298_2014-06-16_16-30-08_260595134347_rgbf000041-resize,chair|window|door|shelf|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001306_2014-06-16_16-34-04_260595134347_rgbf000069-resize,table|window|shelf|desk|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001307_2014-06-16_16-34-17_260595134347_rgbf000043-resize,chair|window|shelf|desk|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001308_2014-06-16_16-34-29_260595134347_rgbf000047-resize,chair|table|window|door|book|paper|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001310_2014-06-16_16-35-19_260595134347_rgbf000075-resize,chair|table|window|desk|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001311_2014-06-16_16-36-13_260595134347_rgbf000182-resize,chair|table|window|door|shelf
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001320_2014-06-16_16-43-03_260595134347_rgbf000098-resize,chair|table|door|paper|monitor|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001321_2014-06-16_16-43-45_260595134347_rgbf000034-resize,chair|window|cabinet|shelf|desk|paper|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001322_2014-06-16_16-44-01_260595134347_rgbf000056-resize,chair|window|desk|book|paper|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001329_2014-06-16_16-52-47_260595134347_rgbf000060-resize,door|cabinet|desk|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001357_2014-06-19_15-47-16_260595134347_rgbf000065-resize,door|book
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001360_2014-06-19_15-48-58_260595134347_rgbf000084-resize,chair|table|picture|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001401_2014-06-19_16-12-32_260595134347_rgbf000097-resize,chair|table|cabinet|shelf|box|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001402_2014-06-19_16-12-57_260595134347_rgbf000056-resize,chair|table|cabinet|box|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001527_2014-06-20_16-48-35_260595134347_rgbf000075-resize,table|window|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001529_2014-06-20_16-49-30_260595134347_rgbf000081-resize,table|window|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001530_2014-06-20_16-49-59_260595134347_rgbf000161-resize,chair|table|window|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001531_2014-06-20_16-50-19_260595134347_rgbf000114-resize,chair|table|window|cabinet|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize,chair|table|window|desk|box|paper|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001533_2014-06-20_16-51-19_260595134347_rgbf000085-resize,chair|table|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001534_2014-06-20_16-51-40_260595134347_rgbf000042-resize,chair|table|window|picture
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\001536_2014-06-20_16-52-44_260595134347_rgbf000092-resize,chair|table|window|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002533_2014-06-24_13-35-45_094959634447_rgbf000073-resize,chair|desk|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002535_2014-06-24_13-36-15_094959634447_rgbf000075-resize,chair|window|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002536_2014-06-24_13-36-30_094959634447_rgbf000088-resize,chair|window|door|desk|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002537_2014-06-24_13-36-51_094959634447_rgbf000079-resize,chair|window|desk|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002538_2014-06-24_13-37-06_094959634447_rgbf000079-resize,chair|cabinet|shelf|monitor|counter|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002539_2014-06-24_13-37-22_094959634447_rgbf000079-resize,cabinet|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002540_2014-06-24_13-37-37_094959634447_rgbf000076-resize,chair|desk|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002541_2014-06-24_13-37-53_094959634447_rgbf000074-resize,chair|window|door|cabinet|monitor|counter|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002542_2014-06-24_13-38-06_094959634447_rgbf000076-resize,box|paper|monitor|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002543_2014-06-24_13-38-19_094959634447_rgbf000077-resize,desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002544_2014-06-24_13-38-33_094959634447_rgbf000077-resize,table|window|cabinet|box|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,door|cabinet|shelf|paper|monitor|counter|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002546_2014-06-24_13-39-08_094959634447_rgbf000096-resize,chair|door|cabinet|shelf|desk|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002547_2014-06-24_13-39-39_094959634447_rgbf000079-resize,chair|table|door|monitor|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002548_2014-06-24_13-40-03_094959634447_rgbf000082-resize,chair|table|cabinet|book|monitor|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002848_2014-06-03_18-36-13_094959634447_rgbf000148-resize,chair|desk|box|book|pillow|monitor|bag|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002850_2014-06-03_18-37-26_094959634447_rgbf000067-resize,chair|cabinet|shelf|desk|box|book|monitor|bottle|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002852_2014-06-03_18-54-54_094959634447_rgbf000293-resize,chair|cabinet|shelf|desk|box|book|paper|bag|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002853_2014-06-03_18-56-20_094959634447_rgbf000150-resize,chair|cabinet|desk|box|book|paper|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002854_2014-06-03_18-56-42_094959634447_rgbf000150-resize,chair|table|desk|book|paper|monitor|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002855_2014-06-03_18-57-10_094959634447_rgbf000151-resize,chair|table|box|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002856_2014-06-03_18-58-13_094959634447_rgbf000151-resize,chair|table|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002857_2014-06-03_18-58-39_094959634447_rgbf000150-resize,chair|table|cabinet|desk|box|paper|monitor|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002858_2014-06-03_19-00-45_094959634447_rgbf000171-resize,chair|desk|box|book|paper|pillow|monitor|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002859_2014-06-03_19-01-19_094959634447_rgbf000150-resize,cabinet|shelf|desk|book|paper|bed|monitor|curtain|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002860_2014-06-03_19-02-35_094959634447_rgbf000151-resize,chair|table|shelf|box|book|paper|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002861_2014-06-03_19-03-10_094959634447_rgbf000132-resize,chair|table|desk|paper|sofa
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002863_2014-06-03_19-05-04_094959634447_rgbf000033-resize,chair|shelf|desk|box|book|paper|lamp
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002864_2014-06-03_19-08-49_094959634447_rgbf000150-resize,chair|table|shelf|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002919_2014-06-26_15-42-17_094959634447_rgbf000077-resize,window|desk|box|paper|light
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002920_2014-06-26_15-42-34_094959634447_rgbf000081-resize,table|window
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002921_2014-06-26_15-42-52_094959634447_rgbf000084-resize,chair|table|window|box|paper|lamp|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002926_2014-06-26_15-48-47_094959634447_rgbf000076-resize,chair|desk|box|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002927_2014-06-26_15-49-05_094959634447_rgbf000079-resize,chair|table|window|shelf|box|bottle|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002928_2014-06-26_15-49-18_094959634447_rgbf000080-resize,chair|table|shelf|box|monitor|bottle|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002929_2014-06-26_15-49-31_094959634447_rgbf000076-resize,chair|table|shelf|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002930_2014-06-26_15-51-00_094959634447_rgbf000075-resize,chair|table|box|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002931_2014-06-26_15-51-16_094959634447_rgbf000085-resize,table|shelf|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002933_2014-06-26_15-51-53_094959634447_rgbf000077-resize,window|desk|box|paper|bottle
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002934_2014-06-26_15-52-10_094959634447_rgbf000096-resize,window|desk|box|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002935_2014-06-26_15-52-31_094959634447_rgbf000075-resize,table|window|desk|paper|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002936_2014-06-26_15-53-20_094959634447_rgbf000074-resize,chair|table|shelf|box|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002938_2014-06-26_15-53-46_094959634447_rgbf000077-resize,chair|table|window|box|paper|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002939_2014-06-26_15-54-00_094959634447_rgbf000077-resize,chair|table|cabinet|book|paper|monitor|curtain|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002940_2014-06-26_15-54-27_094959634447_rgbf000083-resize,desk|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002941_2014-06-26_15-54-41_094959634447_rgbf000078-resize,window|book|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002942_2014-06-26_15-54-57_094959634447_rgbf000086-resize,chair|window|desk|box|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize,chair|desk|box|paper|pillow|monitor|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002950_2014-06-26_15-58-10_094959634447_rgbf000087-resize,chair|desk|book|paper|monitor|bottle|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002951_2014-06-26_16-02-26_094959634447_rgbf000082-resize,table|door
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\002952_2014-06-26_16-05-47_094959634447_rgbf000061-resize,chair|table|window|box|monitor|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003113_2014-04-29_17-41-39_094959634447_rgbf000084-resize,door|desk|mirror
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003114_2014-05-11_20-40-39_094959634447_rgbf000100-resize,chair|door|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003115_2014-05-11_20-42-08_094959634447_rgbf000101-resize,chair|door|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003116_2014-05-11_20-43-06_094959634447_rgbf000100-resize,chair|table|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003117_2014-05-12_10-17-12_094959634447_rgbf001633-resize,chair|table|window|door|shelf|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003118_2014-05-12_10-26-34_094959634447_rgbf000101-resize,chair|cabinet|desk|counter
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003499_2014-05-21_16-35-09_094959634447_rgbf000101-resize,chair|table|door|paper|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003500_2014-05-21_16-35-28_094959634447_rgbf000100-resize,chair|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003501_2014-05-21_16-35-51_094959634447_rgbf000100-resize,chair|window|desk|book|paper|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003502_2014-05-21_16-36-11_094959634447_rgbf000101-resize,window|box|bed
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003503_2014-05-21_16-36-30_094959634447_rgbf000100-resize,chair|table|window|cabinet|box|book|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003504_2014-05-21_16-36-49_094959634447_rgbf000100-resize,window|cabinet|desk|book|paper|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003505_2014-05-21_16-37-23_094959634447_rgbf001474-resize,chair|window|cabinet|desk|box|picture|book|paper|lamp|monitor|bottle|bag|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003506_2014-05-21_17-30-36_094959634447_rgbf000102-resize,chair|table|window
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003507_2014-05-21_17-30-57_094959634447_rgbf000101-resize,chair|table|window
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003508_2014-05-21_17-31-17_094959634447_rgbf000100-resize,chair|table
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003510_2014-05-21_17-32-00_094959634447_rgbf000101-resize,window|cabinet|bed
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003517_2014-05-21_17-41-40_094959634447_rgbf000101-resize,table|door|monitor
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003518_2014-05-21_17-42-00_094959634447_rgbf000101-resize,chair|table|cabinet|desk|box|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003623_2014-05-23_22-00-36_094959634447_rgbf000100-resize,chair|cabinet|desk|box|pillow|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003624_2014-05-23_22-00-55_094959634447_rgbf000101-resize,chair|table|cabinet|desk|box|book|paper|pillow|monitor|bottle|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003625_2014-05-23_22-01-12_094959634447_rgbf000101-resize,chair|door|desk|box|paper|monitor|bag|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003626_2014-05-23_22-01-35_094959634447_rgbf000100-resize,chair|table|shelf|pillow|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003627_2014-05-23_22-01-55_094959634447_rgbf000100-resize,chair|cabinet|desk|box|picture|book|pillow|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003628_2014-05-23_22-02-26_094959634447_rgbf000101-resize,chair|door|cabinet|desk|box|book|paper|pillow|monitor|bottle|bag|keyboard|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003629_2014-05-23_22-02-55_094959634447_rgbf000100-resize,chair|table|book|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003630_2014-05-23_22-03-18_094959634447_rgbf000100-resize,chair|desk|box|book|pillow|monitor|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003631_2014-05-23_22-03-39_094959634447_rgbf000100-resize,chair|shelf|desk|paper|monitor|bag|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003632_2014-05-23_22-04-04_094959634447_rgbf000100-resize,chair|table|box|book|monitor|bottle|cup
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003633_2014-05-23_22-04-24_094959634447_rgbf000100-resize,chair|cabinet|desk|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003636_2014-05-23_22-08-45_094959634447_rgbf000101-resize,chair|table|desk|monitor|mirror
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003637_2014-05-23_22-09-03_094959634447_rgbf000100-resize,chair|table|door|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003638_2014-05-23_22-09-22_094959634447_rgbf000101-resize,table|window|door|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003640_2014-05-23_22-10-43_094959634447_rgbf000101-resize,chair|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003641_2014-05-23_22-11-02_094959634447_rgbf000102-resize,chair|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003642_2014-05-23_22-11-19_094959634447_rgbf000101-resize,chair|table|desk|keyboard
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003643_2014-05-23_22-11-42_094959634447_rgbf000100-resize,chair|desk|box
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003645_2014-05-23_22-12-28_094959634447_rgbf000100-resize,chair|desk
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003648_2014-05-23_22-18-39_094959634447_rgbf000475-resize,chair|table|door|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003655_2014-05-24_14-07-03_094959634447_rgbf000101-resize,chair|desk|paper
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003656_2014-05-24_14-07-21_094959634447_rgbf000101-resize,chair|table|bag
Stage 6 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003657_2014-05-24_14-07-39_094959634447_rgbf000051-resize,chair|window|desk|paper
