stage,scene_type,scene,classes_present
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003216_2014-05-13_11-47-24_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003217_2014-05-13_11-48-00_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003218_2014-05-13_11-51-46_094959634447_rgbf003313-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003219_2014-05-14_13-25-04_094959634447_rgbf000101-resize,chair|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003220_2014-05-14_13-25-24_094959634447_rgbf000100-resize,chair|table|desk|paper|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003221_2014-05-14_13-25-50_094959634447_rgbf000101-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003222_2014-05-14_13-26-24_094959634447_rgbf000100-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003223_2014-05-14_13-26-55_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003224_2014-05-14_13-27-48_094959634447_rgbf003166-resize,
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003225_2014-05-14_13-41-16_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003226_2014-05-14_13-41-43_094959634447_rgbf000100-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003227_2014-05-14_13-42-10_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize,chair|table|desk|bottle
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003229_2014-05-14_13-43-11_094959634447_rgbf000100-resize,chair|table|cabinet|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003230_2014-05-14_13-43-32_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003232_2014-05-14_13-44-11_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003233_2014-05-14_13-45-26_094959634447_rgbf000035-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003234_2014-05-14_13-45-46_094959634447_rgbf003506-resize,chair|table|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003235_2014-05-14_13-55-10_094959634447_rgbf000101-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003236_2014-05-14_13-55-31_094959634447_rgbf000100-resize,chair|table|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003237_2014-05-14_13-56-09_094959634447_rgbf000100-resize,chair|table|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003238_2014-05-14_13-56-36_094959634447_rgbf000100-resize,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003239_2014-05-14_13-57-08_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003240_2014-05-14_13-57-38_094959634447_rgbf000100-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003241_2014-05-14_13-58-02_094959634447_rgbf000100-resize,door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003242_2014-05-14_13-58-27_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003243_2014-05-14_13-59-46_094959634447_rgbf000914-resize,chair|table|door|desk|lamp
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003244_2014-05-14_14-02-28_094959634447_rgbf000169-resize,chair|desk|monitor|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003245_2014-05-14_14-04-08_094959634447_rgbf004589-resize,chair|table|window|cabinet|desk|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003246_2014-05-14_14-14-07_094959634447_rgbf000100-resize,chair|table|door|cabinet|monitor|counter|keyboard|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003247_2014-05-14_14-14-31_094959634447_rgbf000100-resize,door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003248_2014-05-14_14-15-01_094959634447_rgbf000100-resize,chair|door|desk|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003249_2014-05-14_14-15-42_094959634447_rgbf000100-resize,table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003250_2014-05-14_14-16-13_094959634447_rgbf000106-resize,chair|window|door|desk|monitor|keyboard|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003251_2014-05-14_14-16-47_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003252_2014-05-14_14-17-26_094959634447_rgbf004170-resize,box
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003253_2014-05-14_14-26-17_094959634447_rgbf002903-resize,door|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003254_2014-05-14_15-38-36_094959634447_rgbf000100-resize,chair|table|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003255_2014-05-14_15-39-09_094959634447_rgbf000100-resize,chair|table|desk|paper|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003256_2014-05-14_15-39-30_094959634447_rgbf000100-resize,chair|desk|box|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003257_2014-05-14_15-39-51_094959634447_rgbf000100-resize,chair|table|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003258_2014-05-14_15-40-22_094959634447_rgbf000100-resize,chair|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003259_2014-05-14_15-40-42_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003260_2014-05-14_15-41-18_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003261_2014-05-14_15-41-51_094959634447_rgbf000100-resize,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003262_2014-05-14_15-42-45_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003263_2014-05-14_15-50-17_094959634447_rgbf000101-resize,chair|table|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003264_2014-05-14_15-50-39_094959634447_rgbf000100-resize,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003265_2014-05-14_15-51-10_094959634447_rgbf000101-resize,chair|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003266_2014-05-14_15-51-31_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003267_2014-05-14_15-51-58_094959634447_rgbf000100-resize,chair|table|shelf
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003268_2014-05-14_15-52-26_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003269_2014-05-14_15-52-50_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003270_2014-05-14_15-53-34_094959634447_rgbf000025-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003271_2014-05-14_15-53-46_094959634447_rgbf001771-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003272_2014-05-14_15-57-28_094959634447_rgbf001031-resize,chair|table|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003273_2014-05-14_16-09-31_094959634447_rgbf000100-resize,chair|table|door|desk|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003274_2014-05-14_16-09-52_094959634447_rgbf000100-resize,chair|door|desk|paper|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003275_2014-05-14_16-10-31_094959634447_rgbf000100-resize,chair|table|window|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003276_2014-05-14_16-11-00_094959634447_rgbf000101-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003277_2014-05-14_16-11-27_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003278_2014-05-14_16-11-55_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003279_2014-05-14_16-12-25_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003280_2014-05-14_16-13-18_094959634447_rgbf001198-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003281_2014-05-14_16-16-10_094959634447_rgbf000132-resize,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003283_2014-05-14_16-19-37_094959634447_rgbf000034-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003284_2014-05-14_16-22-02_094959634447_rgbf000584-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003336_2014-05-20_10-56-35_094959634447_rgbf000102-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003338_2014-05-20_11-01-23_094959634447_rgbf000051-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003339_2014-05-20_11-01-52_094959634447_rgbf000051-resize,chair|door|monitor|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003340_2014-05-20_11-02-40_094959634447_rgbf000944-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003341_2014-05-20_11-06-21_094959634447_rgbf003977-resize,chair|window|desk|box|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003342_2014-05-20_11-18-53_094959634447_rgbf000101-resize,chair|table|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003343_2014-05-20_11-19-14_094959634447_rgbf000065-resize,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003344_2014-05-20_11-19-39_094959634447_rgbf000697-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003345_2014-05-20_11-21-52_094959634447_rgbf003214-resize,chair|table|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003346_2014-05-20_11-29-13_094959634447_rgbf000100-resize,chair|window|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003347_2014-05-20_11-29-33_094959634447_rgbf000100-resize,chair|desk|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003348_2014-05-20_11-29-54_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003349_2014-05-20_11-30-21_094959634447_rgbf000100-resize,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003350_2014-05-20_11-30-44_094959634447_rgbf000101-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003351_2014-05-20_11-38-25_094959634447_rgbf000027-resize,chair|table|window|desk|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003352_2014-05-20_11-39-06_094959634447_rgbf003498-resize,chair|table|door|desk|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003353_2014-05-20_11-45-17_094959634447_rgbf000101-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003354_2014-05-20_11-45-39_094959634447_rgbf000101-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003387_2014-05-20_15-13-15_094959634447_rgbf002106-resize,chair|window|desk|box|curtain|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003388_2014-05-20_15-22-22_094959634447_rgbf002280-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003389_2014-05-20_15-26-22_094959634447_rgbf000100-resize,chair|shelf
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003390_2014-05-20_15-26-40_094959634447_rgbf000100-resize,chair|window|cabinet|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003391_2014-05-20_15-27-03_094959634447_rgbf000101-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003392_2014-05-20_15-31-40_094959634447_rgbf000121-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003393_2014-05-20_15-32-05_094959634447_rgbf004014-resize,chair|table|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003394_2014-05-20_15-38-57_094959634447_rgbf000101-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003395_2014-05-20_15-39-18_094959634447_rgbf000101-resize,chair|window|desk|curtain|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003396_2014-05-20_15-39-39_094959634447_rgbf000100-resize,chair|window|cabinet|lamp|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003397_2014-05-20_15-39-59_094959634447_rgbf000100-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003398_2014-05-20_15-55-41_094959634447_rgbf000100-resize,chair|desk|lamp|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003399_2014-05-20_15-56-00_094959634447_rgbf000100-resize,chair|table|door|box|paper|monitor|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003400_2014-05-20_15-56-23_094959634447_rgbf000100-resize,chair|window|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003401_2014-05-20_15-56-48_094959634447_rgbf002645-resize,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003402_2014-05-20_16-02-32_094959634447_rgbf000657-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003403_2014-05-20_16-03-54_094959634447_rgbf000101-resize,chair|table|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003404_2014-05-20_16-04-18_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003405_2014-05-20_16-04-43_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003406_2014-05-20_16-05-09_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003407_2014-05-20_16-05-35_094959634447_rgbf000101-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003408_2014-05-21_09-11-41_094959634447_rgbf000101-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003409_2014-05-21_09-12-10_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003410_2014-05-21_09-12-33_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003411_2014-05-21_09-13-00_094959634447_rgbf000100-resize,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003412_2014-05-21_09-13-28_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003413_2014-05-21_09-14-10_094959634447_rgbf000099-resize,chair|table|window|door|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003414_2014-05-21_09-14-44_094959634447_rgbf000101-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003415_2014-05-21_09-46-52_094959634447_rgbf003158-resize,chair|table|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003416_2014-05-21_09-52-18_094959634447_rgbf000100-resize,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003417_2014-05-21_09-52-40_094959634447_rgbf000101-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003418_2014-05-21_09-54-13_094959634447_rgbf000100-resize,chair|window|desk|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003419_2014-05-21_09-54-33_094959634447_rgbf000100-resize,chair|table|window|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003420_2014-05-21_09-54-52_094959634447_rgbf000100-resize,chair|curtain|counter
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003421_2014-05-21_09-55-18_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003422_2014-05-21_09-55-37_094959634447_rgbf000101-resize,chair|table|window|cabinet|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,chair|table|window|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003424_2014-05-21_10-29-25_094959634447_rgbf000544-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003425_2014-05-21_10-30-57_094959634447_rgbf002605-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003426_2014-05-21_10-35-30_094959634447_rgbf000101-resize,chair|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003427_2014-05-21_10-35-52_094959634447_rgbf000100-resize,shelf|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003428_2014-05-21_10-36-17_094959634447_rgbf000101-resize,chair|table|door|bottle
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003429_2014-05-21_10-36-46_094959634447_rgbf000101-resize,chair|table|desk|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003432_2014-05-21_10-37-54_094959634447_rgbf000101-resize,chair|table|counter
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003433_2014-05-21_10-45-00_094959634447_rgbf004216-resize,chair|table|window|curtain|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003434_2014-05-21_10-52-46_094959634447_rgbf003452-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003435_2014-05-21_10-58-40_094959634447_rgbf000102-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003436_2014-05-21_10-58-59_094959634447_rgbf000101-resize,chair|table|window|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003437_2014-05-21_10-59-20_094959634447_rgbf000100-resize,chair|desk|paper|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003438_2014-05-21_10-59-44_094959634447_rgbf000101-resize,door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003439_2014-05-21_11-00-10_094959634447_rgbf000101-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003440_2014-05-21_11-00-37_094959634447_rgbf000099-resize,chair|table|window|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003441_2014-05-21_11-00-57_094959634447_rgbf000100-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003442_2014-05-21_11-58-50_094959634447_rgbf003064-resize,chair|table|window|door|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003443_2014-05-21_12-04-08_094959634447_rgbf000075-resize,chair|table|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003444_2014-05-21_12-05-44_094959634447_rgbf000100-resize,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003445_2014-05-21_12-06-03_094959634447_rgbf000100-resize,chair|window|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003446_2014-05-21_12-06-20_094959634447_rgbf000100-resize,chair|cabinet|desk|curtain
